Timestamp,Pitch,Roll
1729130400.2927651,-1.8,0.95
1729130400.4031167,-1.81,0.96
1729130400.4787397,-1.81,0.95
1729130400.5789406,-1.8,0.96
1729130400.6924775,-1.81,0.96
1729130400.7813003,-1.81,0.96
1729130400.8786058,-1.8,0.96
1729130400.9780772,-1.81,0.96
1729130401.0784554,-1.81,0.96
1729130401.1806662,-1.81,0.96
1729130401.281226,-1.81,0.96
1729130401.3783748,-1.81,0.96
1729130401.4785638,-1.81,0.96
1729130401.5893886,-1.81,0.96
1729130401.6880972,-1.81,0.96
1729130401.7863796,-1.81,0.96
1729130401.8782322,-1.81,0.96
1729130401.9921412,-1.81,0.96
1729130402.086036,-1.81,0.96
1729130402.1805537,-1.81,0.96
1729130402.278827,-1.82,0.96
1729130402.3955584,-1.82,0.96
1729130402.4813464,-1.82,0.97
1729130402.5841868,-1.82,0.97
1729130402.6788213,-1.82,0.97
1729130402.7786677,-1.82,0.97
1729130402.8815713,-1.82,0.97
1729130402.9840572,-1.82,0.97
1729130403.0782056,-1.82,0.97
1729130403.1784444,-1.82,0.97
1729130403.294234,-1.82,0.97
1729130403.384958,-1.82,0.97
1729130403.4784749,-1.82,0.97
1729130403.5782523,-1.82,0.97
1729130403.687608,-1.82,0.98
1729130403.783225,-1.82,0.98
1729130403.8812923,-1.82,0.98
1729130403.9786212,-1.82,0.98
1729130404.079831,-1.82,0.98
1729130404.1788092,-1.82,0.98
1729130404.2787716,-1.82,0.98
1729130404.3783276,-1.82,0.98
1729130404.4792984,-1.82,0.98
1729130404.5907946,-1.82,0.98
1729130404.6803913,-1.82,0.98
1729130404.7788756,-1.82,0.98
1729130404.87837,-1.82,0.98
1729130404.9932208,-1.82,0.98
1729130405.0870903,-1.82,0.98
1729130405.1787653,-1.82,0.98
1729130405.2818332,-1.82,0.98
1729130405.3839328,-1.82,0.98
1729130405.4944687,-1.82,0.98
1729130405.5787663,-1.82,0.98
1729130405.6785727,-1.82,0.98
1729130405.7788773,-1.82,0.98
1729130405.8910427,-1.82,0.98
1729130405.9809647,-1.82,0.98
1729130406.0794475,-1.82,0.99
1729130406.1785011,-1.82,0.99
1729130406.2942119,-1.82,0.99
1729130406.3848293,-1.82,0.99
1729130406.479105,-1.82,0.99
1729130406.5782497,-1.82,0.99
1729130406.694704,-1.82,0.99
1729130406.7896416,-1.82,0.99
1729130406.8786647,-1.82,0.99
1729130406.9786987,-1.82,0.98
1729130407.078909,-1.82,0.99
1729130407.179617,-1.82,0.99
1729130407.2780654,-1.82,0.99
1729130407.3787334,-1.82,0.99
1729130407.4789336,-1.82,0.99
1729130407.594738,-1.82,0.99
1729130407.6850483,-1.82,0.99
1729130407.7785947,-1.82,0.99
1729130407.8787858,-1.83,0.99
1729130407.9794977,-1.83,0.99
1729130408.0871804,-1.83,0.99
1729130408.1781387,-1.83,0.99
1729130408.2789829,-1.82,0.99
1729130408.3782132,-1.82,0.99
1729130408.488193,-1.82,0.99
1729130408.5791595,-1.82,0.99
1729130408.679115,-1.82,0.99
1729130408.7783997,-1.82,0.98
1729130408.8902526,-1.82,0.98
1729130408.9888828,-1.82,0.98
1729130409.0798285,-1.83,0.98
1729130409.1787932,-1.83,0.98
1729130409.28849,-1.83,0.98
1729130409.38564,-1.83,0.98
1729130409.47869,-1.83,0.98
1729130409.578579,-1.82,0.98
